t_readout_s,T_K,P_err_default,P_err_small_barrier
4.450428e-03,4.25890,2.513206e-01,5.000000e-01
4.450428e-03,4.43973,3.667095e-01,5.000000e-01
4.450428e-03,4.62055,4.537539e-01,5.000000e-01
4.450428e-03,4.80137,4.917218e-01,5.000000e-01
4.450428e-03,4.98219,4.994381e-01,5.000000e-01
4.450428e-03,5.16301,4.999903e-01,5.000000e-01
4.450428e-03,5.34384,5.000000e-01,5.000000e-01
4.450428e-03,5.52466,5.000000e-01,5.000000e-01
4.450428e-03,5.70548,5.000000e-01,5.000000e-01
4.450428e-03,5.88630,5.000000e-01,5.000000e-01
4.450428e-03,6.06712,5.000000e-01,5.000000e-01
4.450428e-03,6.24795,5.000000e-01,5.000000e-01
4.450428e-03,6.42877,5.000000e-01,5.000000e-01
4.450428e-03,6.60959,5.000000e-01,5.000000e-01
4.450428e-03,6.79041,5.000000e-01,5.000000e-01
4.450428e-03,6.97123,5.000000e-01,5.000000e-01
4.450428e-03,7.15205,5.000000e-01,5.000000e-01
4.450428e-03,7.33288,5.000000e-01,5.000000e-01
4.450428e-03,7.51370,5.000000e-01,5.000000e-01
4.450428e-03,7.69452,5.000000e-01,5.000000e-01
4.450428e-03,7.87534,5.000000e-01,5.000000e-01
4.450428e-03,8.05616,5.000000e-01,5.000000e-01
4.450428e-03,8.23699,5.000000e-01,5.000000e-01
4.450428e-03,8.41781,5.000000e-01,5.000000e-01
4.450428e-03,8.59863,5.000000e-01,5.000000e-01
4.450428e-03,8.77945,5.000000e-01,5.000000e-01
4.450428e-03,8.96027,5.000000e-01,5.000000e-01
4.450428e-03,9.14110,5.000000e-01,5.000000e-01
4.450428e-03,9.32192,5.000000e-01,5.000000e-01
4.450428e-03,9.50274,5.000000e-01,5.000000e-01
4.450428e-03,9.68356,5.000000e-01,5.000000e-01
4.450428e-03,9.86438,5.000000e-01,5.000000e-01
5.973869e-03,0.10000,5.000000e-01,5.000000e-01
5.973869e-03,0.28082,5.000000e-01,9.589862e-12
5.973869e-03,0.46164,5.000000e-01,6.744300e-08
5.973869e-03,0.64247,5.000000e-01,4.671759e-04
5.973869e-03,0.82329,5.000000e-01,6.233340e-02
5.973869e-03,1.00411,5.000000e-01,4.791899e-01
5.973869e-03,1.18493,5.000000e-01,5.000000e-01
5.973869e-03,1.36575,4.999996e-01,5.000000e-01
5.973869e-03,1.54658,4.999883e-01,5.000000e-01
5.973869e-03,1.72740,4.998165e-01,5.000000e-01
5.973869e-03,1.90822,4.982991e-01,5.000000e-01
5.973869e-03,2.08904,4.893619e-01,5.000000e-01
5.973869e-03,2.26986,4.518745e-01,5.000000e-01
5.973869e-03,2.45068,3.422943e-01,5.000000e-01
5.973869e-03,2.63151,1.531332e-01,5.000000e-01
5.973869e-03,2.81233,2.068028e-02,5.000000e-01
5.973869e-03,2.99315,8.618254e-04,5.000000e-01
5.973869e-03,3.17397,2.208797e-03,5.000000e-01
5.973869e-03,3.35479,6.827121e-03,5.000000e-01
5.973869e-03,3.53562,1.865361e-02,5.000000e-01
5.973869e-03,3.71644,4.542146e-02,5.000000e-01
5.973869e-03,3.89726,9.836812e-02,5.000000e-01
5.973869e-03,4.07808,1.868862e-01,5.000000e-01
5.973869e-03,4.25890,3.042031e-01,5.000000e-01
5.973869e-03,4.43973,4.152279e-01,5.000000e-01
5.973869e-03,4.62055,4.795281e-01,5.000000e-01
5.973869e-03,4.80137,4.979664e-01,5.000000e-01
5.973869e-03,4.98219,4.999450e-01,5.000000e-01
5.973869e-03,5.16301,4.999998e-01,5.000000e-01
5.973869e-03,5.34384,5.000000e-01,5.000000e-01
5.973869e-03,5.52466,5.000000e-01,5.000000e-01
5.973869e-03,5.70548,5.000000e-01,5.000000e-01
5.973869e-03,5.88630,5.000000e-01,5.000000e-01
5.973869e-03,6.06712,5.000000e-01,5.000000e-01
5.973869e-03,6.24795,5.000000e-01,5.000000e-01
5.973869e-03,6.42877,5.000000e-01,5.000000e-01
5.973869e-03,6.60959,5.000000e-01,5.000000e-01
5.973869e-03,6.79041,5.000000e-01,5.000000e-01
5.973869e-03,6.97123,5.000000e-01,5.000000e-01
5.973869e-03,7.15205,5.000000e-01,5.000000e-01
5.973869e-03,7.33288,5.000000e-01,5.000000e-01
5.973869e-03,7.51370,5.000000e-01,5.000000e-01
5.973869e-03,7.69452,5.000000e-01,5.000000e-01
5.973869e-03,7.87534,5.000000e-01,5.000000e-01
5.973869e-03,8.05616,5.000000e-01,5.000000e-01
5.973869e-03,8.23699,5.000000e-01,5.000000e-01
5.973869e-03,8.41781,5.000000e-01,5.000000e-01
5.973869e-03,8.59863,5.000000e-01,5.000000e-01
5.973869e-03,8.77945,5.000000e-01,5.000000e-01
5.973869e-03,8.96027,5.000000e-01,5.000000e-01
5.973869e-03,9.14110,5.000000e-01,5.000000e-01
5.973869e-03,9.32192,5.000000e-01,5.000000e-01
5.973869e-03,9.50274,5.000000e-01,5.000000e-01
5.973869e-03,9.68356,5.000000e-01,5.000000e-01
5.973869e-03,9.86438,5.000000e-01,5.000000e-01
8.018804e-03,0.10000,5.000000e-01,5.000000e-01
8.018804e-03,0.28082,5.000000e-01,2.223278e-15
8.018804e-03,0.46164,5.000000e-01,9.052963e-08
8.018804e-03,0.64247,5.000000e-01,6.269961e-04
8.018804e-03,0.82329,5.000000e-01,8.183412e-02
8.018804e-03,1.00411,5.000000e-01,4.929912e-01
8.018804e-03,1.18493,5.000000e-01,5.000000e-01
8.018804e-03,1.36575,4.999995e-01,5.000000e-01
8.018804e-03,1.54658,4.999842e-01,5.000000e-01
8.018804e-03,1.72740,4.997537e-01,5.000000e-01
8.018804e-03,1.90822,4.977182e-01,5.000000e-01
8.018804e-03,2.08904,4.857725e-01,5.000000e-01
8.018804e-03,2.26986,4.364882e-01,5.000000e-01
8.018804e-03,2.45068,3.006534e-01,5.000000e-01
8.018804e-03,2.63151,1.021432e-01,5.000000e-01
8.018804e-03,2.81233,7.082359e-03,5.000000e-01
8.018804e-03,2.99315,8.513480e-04,5.000000e-01
8.018804e-03,3.17397,2.962611e-03,5.000000e-01
8.018804e-03,3.35479,9.142654e-03,5.000000e-01
8.018804e-03,3.53562,2.487778e-02,5.000000e-01
8.018804e-03,3.71644,6.000222e-02,5.000000e-01
8.018804e-03,3.89726,1.273854e-01,5.000000e-01
8.018804e-03,4.07808,2.332399e-01,5.000000e-01
8.018804e-03,4.25890,3.579543e-01,5.000000e-01
8.018804e-03,4.43973,4.538230e-01,5.000000e-01
8.018804e-03,4.62055,4.931436e-01,5.000000e-01
8.018804e-03,4.80137,4.996910e-01,5.000000e-01
8.018804e-03,4.98219,4.999976e-01,5.000000e-01
8.018804e-03,5.16301,5.000000e-01,5.000000e-01
8.018804e-03,5.34384,5.000000e-01,5.000000e-01
8.018804e-03,5.52466,5.000000e-01,5.000000e-01
8.018804e-03,5.70548,5.000000e-01,5.000000e-01
8.018804e-03,5.88630,5.000000e-01,5.000000e-01
8.018804e-03,6.06712,5.000000e-01,5.000000e-01
8.018804e-03,6.24795,5.000000e-01,5.000000e-01
8.018804e-03,6.42877,5.000000e-01,5.000000e-01
8.018804e-03,6.60959,5.000000e-01,5.000000e-01
8.018804e-03,6.79041,5.000000e-01,5.000000e-01
8.018804e-03,6.97123,5.000000e-01,5.000000e-01
8.018804e-03,7.15205,5.000000e-01,5.000000e-01
8.018804e-03,7.33288,5.000000e-01,5.000000e-01
8.018804e-03,7.51370,5.000000e-01,5.000000e-01
8.018804e-03,7.69452,5.000000e-01,5.000000e-01
8.018804e-03,7.87534,5.000000e-01,5.000000e-01
8.018804e-03,8.05616,5.000000e-01,5.000000e-01
8.018804e-03,8.23699,5.000000e-01,5.000000e-01
8.018804e-03,8.41781,5.000000e-01,5.000000e-01
8.018804e-03,8.59863,5.000000e-01,5.000000e-01
8.018804e-03,8.77945,5.000000e-01,5.000000e-01
8.018804e-03,8.96027,5.000000e-01,5.000000e-01
8.018804e-03,9.14110,5.000000e-01,5.000000e-01
8.018804e-03,9.32192,5.000000e-01,5.000000e-01
8.018804e-03,9.50274,5.000000e-01,5.000000e-01
8.018804e-03,9.68356,5.000000e-01,5.000000e-01
8.018804e-03,9.86438,5.000000e-01,5.000000e-01
